"sample","imageptpair","filenameleft","frameleft","filenameright","frameright","period","periodtime","length","precision","rms","range","direction","horzdir","vertdir","midx","midy","midz","family","genus","species","code","number","stage","activity","attribute9","attribute10","campaignid","x","y","z","sx","sy","sz","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"18","5","Left_MAH00236.MP4","48658","Right_MAH00231.MP4","50902","1","7.03981",64.07273,"1.30905","0.55048","1157.72586","10.27503","20.10952","6.88508","-187.11293","-87.37354","-1139.15925","Nemipteridae","Pentapodus","nagasakiensis","37347012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7101","113.5492","20220522","10:29:53",NA,NA,NA,"91.5","Henry","Yes","Yes"
"18","6","Left_MAH00236.MP4","48667","Right_MAH00231.MP4","50911","1","7.04231",59.10072,"4.44402","3.19771","2148.51912","16.88240","23.76099","8.78857","-620.38592","-66.57264","-2055.92408","Nemipteridae","Pentapodus","nagasakiensis","37347012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7101","113.5492","20220522","10:29:53",NA,NA,NA,"91.5","Henry","Yes","Yes"
"18","7","Left_MAH00236.MP4","74407","Right_MAH00231.MP4","76651","1","14.19946",505.74319,"1.44689","3.74204","1283.26957","13.69699","14.84944","9.92659","-281.06055","-115.48570","-1246.77537","Lutjanidae","Lutjanus","sebae","37346004",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7101","113.5492","20220522","10:29:53",NA,NA,NA,"91.5","Henry","Yes","Yes"
"18","8","Left_MAH00236.MP4","78745","Right_MAH00231.MP4","80989","1","15.40567",501.24982,"1.65809","5.38276","1418.03423","22.86272","4.13668","16.59024","547.76337","59.08670","-1306.63121","Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7101","113.5492","20220522","10:29:53",NA,NA,NA,"91.5","Henry","Yes","Yes"
"18","9","Left_MAH00236.MP4","78925","Right_MAH00232.MP4","109","1","15.45572",479.15807,"3.33003","14.58710","2274.86705","23.38933","1.37296","16.04899","-756.33729","493.44585","-2087.93802","Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7101","113.5492","20220522","10:29:53",NA,NA,NA,"91.5","Henry","Yes","Yes"
"18","10","Left_MAH00236.MP4","79120","Right_MAH00232.MP4","304","1","15.50994",449.7703,"2.52482","6.01059","1772.86450","25.89865","4.28908","1.10678","-771.87252","-61.92915","-1594.81225","Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7101","113.5492","20220522","10:29:53",NA,NA,NA,"91.5","Henry","Yes","Yes"
"18","11","Left_MAH00236.MP4","79145","Right_MAH00232.MP4","329","1","15.51689",517.34125,"1.03706","1.47152","1104.50366","18.95841","0.39153","7.49672","-285.56778","217.28379","-1044.58945","Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7101","113.5492","20220522","10:29:53",NA,NA,NA,"91.5","Henry","Yes","Yes"
"18","12","Left_MAH00236.MP4","79206","Right_MAH00232.MP4","390","1","15.53385",492.15864,"4.06549","4.75778","1791.77973","6.45733","33.76043","4.43450","194.36539","-53.18045","-1780.41246","Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7101","113.5492","20220522","10:29:53",NA,NA,NA,"91.5","Henry","Yes","Yes"
"18","13","Left_MAH00236.MP4","79332","Right_MAH00232.MP4","516","1","15.56889",463.23318,"2.03782","11.13861","2470.19702","5.25409","0.81128","14.96094","22.61177","225.06944","-2459.81824","Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7101","113.5492","20220522","10:29:53",NA,NA,NA,"91.5","Henry","Yes","Yes"
"18","14","Left_MAH00237.MP4","7799","Right_MAH00232.MP4","10103","1","18.23461",721.90429,"2.37860","9.54691","2005.22230","14.30545","3.30765","21.14961","-426.91446","251.47004","-1943.04486","Carangidae","Carangoides","fulvoguttatus","37337037",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7101","113.5492","20220522","10:29:53",NA,NA,NA,"91.5","Henry","Yes","Yes"
"18","15","Left_MAH00237.MP4","22490","Right_MAH00232.MP4","24794","1","22.31952",343.24055,"3.94515","11.96152","2781.61114","7.50808","10.85065","16.55090","-327.76721","157.07765","-2757.76282","Lethrinidae","Lethrinus","rubrioperculatus","37351012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7101","113.5492","20220522","10:29:53",NA,NA,NA,"91.5","Henry","Yes","Yes"
"18","17","Left_MAH00237.MP4","58993","Right_MAH00232.MP4","61297","1","32.46938",337.3898,"1.17060","6.55939","1099.13746","14.67248","18.76118","21.87286","-277.68002","-20.06625","-1063.29409","Sparidae","Argyrops","spinifer","37353006",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7101","113.5492","20220522","10:29:53",NA,NA,NA,"91.5","Henry","Yes","Yes"
"18","18","Left_MAH00237.MP4","72405","Right_MAH00232.MP4","74709","1","36.19866",460.97062,"1.65019","8.50684","1747.37396","8.29897","2.91832","11.88434","-235.06439","91.41263","-1729.07612","Lethrinidae","Lethrinus","nebulosus","37351008",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7101","113.5492","20220522","10:29:53",NA,NA,NA,"91.5","Henry","Yes","Yes"
"18","19","Left_MAH00237.MP4","73301","Right_MAH00232.MP4","75605","1","36.44780",575.95357,"28.42917","19.79861","4273.96395","19.23318","53.49799","3.71506","1407.81854","15.29348","-4035.41583","Lethrinidae","Lethrinus","nebulosus","37351008",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7101","113.5492","20220522","10:29:53",NA,NA,NA,"91.5","Henry","Yes","Yes"
"18","32","Left_MAH00238.MP4","6044","Right_MAH00233.MP4","8348","1","40.28608",500.39402,"3.65904","17.40030","2526.97842","7.15958","13.07425","3.19631","-64.95642","308.17456","-2507.27522","Carangidae","Carangoides","chrysophrys","37337011",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7101","113.5492","20220522","10:29:53",NA,NA,NA,"91.5","Henry","Yes","Yes"
"18","33","Left_MAH00238.MP4","6044","Right_MAH00233.MP4","8348","1","40.28608",421.84298,"3.45938","19.74981","2629.98538","7.59449","8.62163","1.48815","-338.00247","81.03857","-2606.91583","Carangidae","Carangoides","chrysophrys","37337011",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7101","113.5492","20220522","10:29:53",NA,NA,NA,"91.5","Henry","Yes","Yes"
"18","34","Left_MAH00238.MP4","6541","Right_MAH00233.MP4","8845","1","40.42427",444.31867,"4.56936","19.82284","2435.43098","15.98579","16.21742","11.42837","-650.85229","162.01791","-2341.25299","Carangidae","Carangoides","chrysophrys","37337011",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7101","113.5492","20220522","10:29:53",NA,NA,NA,"91.5","Henry","Yes","Yes"
"18","37","Left_MAH00238.MP4","26261","Right_MAH00233.MP4","28565","1","45.90753",378.46342,"4.25736","12.35966","2008.44019","24.65145","27.72480","4.75198","816.61830","186.81597","-1825.39485","Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7101","113.5492","20220522","10:29:53",NA,NA,NA,"91.5","Henry","Yes","Yes"
"18","38","Left_MAH00238.MP4","27986","Right_MAH00233.MP4","30290","1","46.38717",448.75363,"3.66539","17.38564","2201.37722","14.25738","18.06270","0.84576","332.93615","427.88013","-2133.57300","Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7101","113.5492","20220522","10:29:53",NA,NA,NA,"91.5","Henry","Yes","Yes"
"18","39","Left_MAH00238.MP4","42601","Right_MAH00233.MP4","44905","1","50.45096",491.69897,"2.12516","9.77047","1695.49170","7.19239","14.40335","7.62906","204.37170","-57.39513","-1682.15044","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7101","113.5492","20220522","10:29:53",NA,NA,NA,"91.5","Henry","Yes","Yes"
"18","40","Left_MAH00238.MP4","43511","Right_MAH00233.MP4","45815","1","50.70399",519.07413,"1.96994","15.64020","1588.84203","7.07006","15.10948","2.35021","-171.30089","-94.33682","-1576.76109","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7101","113.5492","20220522","10:29:53",NA,NA,NA,"91.5","Henry","Yes","Yes"
"20","1","Left_MAH00217.MP4","62213","Right_MAH00219.MP4","57662","1","1.34774",364.4373,"24.59769","8.37768","4249.06127","14.64545","41.92810","0.16114","1059.54295","177.57100","-4111.00462","Carangidae","Carangoides","fulvoguttatus","37337037",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7212","113.5561","20220522","8:44:53",NA,NA,NA,"76","Henry","Yes","Yes"
"20","2","Left_MAH00217.MP4","62348","Right_MAH00219.MP4","57797","1","1.38527",330.13492,"11.72727","17.21730","4308.94871","15.69576","10.21244","0.55807","1165.69294","2.95788","-4148.27558","Carangidae","Carangoides","fulvoguttatus","37337037",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7212","113.5561","20220522","8:44:53",NA,NA,NA,"76","Henry","Yes","Yes"
"20","7","Left_MAH00218.MP4","16450","Right_MAH00220.MP4","11840","1","11.16254",122.98833,"2.78511","4.74519","1499.73461","19.05582","35.24728","9.50426","414.39651","-260.82524","-1417.55057","Nemipteridae","Pentapodus","nagasakiensis","37347012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7212","113.5561","20220522","8:44:53",NA,NA,NA,"76","Henry","Yes","Yes"
"20","8","Left_MAH00218.MP4","16460","Right_MAH00220.MP4","11850","1","11.16532",118.25051,"2.67494","5.02928","1500.88919","19.93788","33.04030","8.77908","442.70089","-256.82708","-1410.93023","Nemipteridae","Pentapodus","nagasakiensis","37347012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7212","113.5561","20220522","8:44:53",NA,NA,NA,"76","Henry","Yes","Yes"
"20","9","Left_MAH00218.MP4","16598","Right_MAH00220.MP4","11988","1","11.20369",94.76004,"1.20815","4.22695","1126.22908","6.25605","19.59730","10.85187","22.79659","-120.59150","-1119.52220","Nemipteridae","Pentapodus","nagasakiensis","37347012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7212","113.5561","20220522","8:44:53",NA,NA,NA,"76","Henry","Yes","Yes"
"20","10","Left_MAH00218.MP4","34361","Right_MAH00220.MP4","29751","1","16.14279",376.35305,"4.21650","7.86042","2424.92910","21.32881","5.47870","3.86724","877.68521","-87.07938","-2258.84196","Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7212","113.5561","20220522","8:44:53",NA,NA,NA,"76","Henry","Yes","Yes"
"20","11","Left_MAH00218.MP4","34861","Right_MAH00220.MP4","30251","1","16.28182",427.73194,"2.08008","4.25480","1665.65369","5.28296","15.42595","9.04595","-147.17806","-43.11778","-1658.57821","Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7212","113.5561","20220522","8:44:53",NA,NA,NA,"76","Henry","Yes","Yes"
"20","12","Left_MAH00218.MP4","35254","Right_MAH00220.MP4","30644","1","16.39110",474.08012,"10.94554","6.80470","3081.61758","18.48631","33.22752","7.50350","971.82476","101.52270","-2922.60443","Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7212","113.5561","20220522","8:44:53",NA,NA,NA,"76","Henry","Yes","Yes"
"20","13","Left_MAH00218.MP4","35415","Right_MAH00220.MP4","30805","1","16.43586",448.90917,"7.55777","7.74048","2072.13928","22.63481","66.62089","0.13672","-767.15214","217.81814","-1912.53602","Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7212","113.5561","20220522","8:44:53",NA,NA,NA,"76","Henry","Yes","Yes"
"20","14","Left_MAH00218.MP4","36463","Right_MAH00220.MP4","31853","1","16.72727",447.33911,"0.89802","3.16106","1039.54538","14.21970","3.94572","25.72223","204.14363","153.39945","-1007.69469","Lethrinidae","Gymnocranius","euanus","37351022",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7212","113.5561","20220522","8:44:53",NA,NA,NA,"76","Henry","Yes","Yes"
"20","15","Left_MAH00218.MP4","37342","Right_MAH00220.MP4","32732","1","16.97168",367.45533,"2.29051","4.95100","1505.70302","9.15252","24.46935","9.21200","-157.51015","-180.42074","-1486.53305","Lethrinidae","Lethrinus","rubrioperculatus","37351012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7212","113.5561","20220522","8:44:53",NA,NA,NA,"76","Henry","Yes","Yes"
"20","16","Left_MAH00218.MP4","37342","Right_MAH00220.MP4","32732","1","16.97168",321.15558,"1.43117","4.45346","1448.33810","14.97891","1.10768","5.71860","361.09004","-98.72365","-1399.12504","Lethrinidae","Lethrinus","rubrioperculatus","37351012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7212","113.5561","20220522","8:44:53",NA,NA,NA,"76","Henry","Yes","Yes"
"20","17","Left_MAH00218.MP4","39229","Right_MAH00220.MP4","34619","1","17.49637",315.17866,"2.22786","2.57278","1449.38340","10.12833","25.78678","12.94582","-222.07965","-125.07598","-1426.79672","Lethrinidae","Lethrinus","rubrioperculatus","37351012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7212","113.5561","20220522","8:44:53",NA,NA,NA,"76","Henry","Yes","Yes"
"20","18","Left_MAH00219.MP4","5355","Right_MAH00221.MP4","745","1","30.61698",318.63628,"1.56433","2.13272","1530.98978","12.65424","5.99724","6.04595","-325.51864","80.76903","-1493.80175","Carangidae","Carangoides","chrysophrys","37337011",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7212","113.5561","20220522","8:44:53",NA,NA,NA,"76","Henry","Yes","Yes"
"20","19","Left_MAH00219.MP4","5506","Right_MAH00221.MP4","896","1","30.65896",408.90055,"7.12286","3.84827","2117.54260","24.91063","58.81908","2.77464","-826.55458","-335.14861","-1920.53888","Carangidae","Carangoides","gymnostethus","37337022",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7212","113.5561","20220522","8:44:53",NA,NA,NA,"76","Henry","Yes","Yes"
"20","20","Left_MAH00219.MP4","43180","Right_MAH00221.MP4","38570","1","41.13443",79.40777,"2.01866","3.42514","1293.29444","4.54948","31.62171","16.72763","-28.97920","-98.40570","-1289.21955","Labridae","Choerodon","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7212","113.5561","20220522","8:44:53",NA,NA,NA,"76","Henry","Yes","Yes"
"20","21","Left_MAH00219.MP4","43180","Right_MAH00221.MP4","38570","1","41.13443",81.26131,"1.42954","4.53349","1683.17060","7.15435","8.70869","42.98836","57.95371","-201.45660","-1670.06583","Labridae","Choerodon","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7212","113.5561","20220522","8:44:53",NA,NA,NA,"76","Henry","Yes","Yes"
"20","22","Left_MAH00219.MP4","60352","Right_MAH00221.MP4","55742","1","45.90920",631.22757,"11.93571","3.22305","2960.84878","22.78919","44.29547","7.28942","-1135.18818","-163.20501","-2729.71380","Carcharhinidae","Loxodon","macrorhinus","37018005",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7212","113.5561","20220522","8:44:53",NA,NA,NA,"76","Henry","Yes","Yes"
"20","23","Left_MAH00219.MP4","63691","Right_MAH00221.MP4","59081","1","46.83762",531.09894,"16.93957","10.73898","4550.67952","16.90192","19.27818","3.91545","-1224.14895","-501.88710","-4354.10758","Lethrinidae","Lethrinus","nebulosus","37351008",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7212","113.5561","20220522","8:44:53",NA,NA,NA,"76","Henry","Yes","Yes"
"20","24","Left_MAH00219.MP4","64609","Right_MAH00221.MP4","59999","1","47.09288",481.27658,"7.12967","10.18221","4123.85664","9.30246","7.23092","7.28376","572.85054","-340.88871","-4069.62293","Lethrinidae","Lethrinus","nebulosus","37351008",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7212","113.5561","20220522","8:44:53",NA,NA,NA,"76","Henry","Yes","Yes"
"20","25","Left_MAH00219.MP4","67716","Right_MAH00221.MP4","63106","1","47.95680",327.62046,"2.08620","4.53304","1827.82074","9.49236","9.45032","0.92624","-301.13465","-13.49986","-1802.79348","Echeneidae","Echeneis","naucrates","37336001",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7212","113.5561","20220522","8:44:53",NA,NA,NA,"76","Henry","Yes","Yes"
"20","26","Left_MAH00219.MP4","67819","Right_MAH00221.MP4","63209","1","47.98544",101.25774,"0.99123","4.68491","1194.57124","11.62068","2.44008","5.73949","-223.23750","89.80569","-1170.08564","Carangidae",NA,"sp10",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7212","113.5561","20220522","8:44:53",NA,NA,NA,"76","Henry","Yes","Yes"
"20","27","Left_MAH00219.MP4","74621","Right_MAH00221.MP4","70011","1","49.87677",1778.17313,"4.27219","8.24129","1819.15209","15.52564","25.01286","16.55941","-482.31950","66.85957","-1752.77267","Stegostomatidae","Stegostoma","fasciatum","37013006",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7212","113.5561","20220522","8:44:53",NA,NA,NA,"76","Henry","Yes","Yes"
"22","1","Left_MAH00223.MP4","20947","Right_MAH00225.MP4","25305","1","2.32204",666.78976,"2.95703","4.57998","2057.68750","22.24077","5.99195","20.81885","-695.98958","-349.54356","-1904.59856","Lutjanidae","Lutjanus","sebae","37346004",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7072","113.5554","20220522","10:42:04",NA,NA,NA,"81.3","Henry","Yes","Yes"
"22","2","Left_MAH00223.MP4","23593","Right_MAH00225.MP4","27951","1","3.05778",131.29798,"12.72797","13.25169","3113.91383","20.44928","50.45722","29.47459","-1011.37854","-400.88968","-2917.68063","Cirrhitidae","Paracirrhites","forsteri","37374010",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7072","113.5554","20220522","10:42:04",NA,NA,NA,"81.3","Henry","Yes","Yes"
"22","3","Left_MAH00223.MP4","30236","Right_MAH00225.MP4","34594","1","4.90490",98.33133,"2.95696","4.90906","1957.63482","26.91992","2.65908","8.60759","-823.42292","-327.89917","-1745.50592","Labridae","Coris","caudimacula","37384092",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7072","113.5554","20220522","10:42:04",NA,NA,NA,"81.3","Henry","Yes","Yes"
"22","4","Left_MAH00223.MP4","33365","Right_MAH00225.MP4","37723","1","5.77494",92.07108,"1.75031","3.62178","1293.50464","18.38813","42.79741","55.29349","-59.86733","-403.62337","-1227.46012","Pinguipedidae","Parapercis","nebulosa","37390005",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7072","113.5554","20220522","10:42:04",NA,NA,NA,"81.3","Henry","Yes","Yes"
"22","6","Left_MAH00223.MP4","35982","Right_MAH00225.MP4","40340","1","6.50261",91.29929,"0.86611","2.80769","1016.93215","20.31582","12.54171","21.20661","147.60883","-320.73726","-953.67198","Pinguipedidae","Parapercis","nebulosa","37390005",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7072","113.5554","20220522","10:42:04",NA,NA,NA,"81.3","Henry","Yes","Yes"
"22","7","Left_MAH00223.MP4","36051","Right_MAH00225.MP4","40409","1","6.52179",92.59888,"5.03171","3.69886","1911.71736","24.44547","49.50145","17.13683","-571.74245","-546.79248","-1740.34244","Pinguipedidae","Parapercis","nebulosa","37390005",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7072","113.5554","20220522","10:42:04",NA,NA,NA,"81.3","Henry","Yes","Yes"
"22","8","Left_MAH00223.MP4","63767","Right_MAH00225.MP4","68125","1","14.22838",1159.96908,"21.65653","2.42248","3822.63341","18.10814","46.43534","2.73564","-1179.35848","-144.00918","-3633.30444","Fistulariidae","Fistularia","commersonii","37278001",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7072","113.5554","20220522","10:42:04",NA,NA,NA,"81.3","Henry","Yes","Yes"
"22","9","Left_MAH00224.MP4","2891","Right_MAH00226.MP4","7248","1","19.84065",385.50601,"1.27255","5.81963","1349.56904","6.93777","9.62105","17.61887","153.08382","-56.03241","-1339.68739","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7072","113.5554","20220522","10:42:04",NA,NA,NA,"81.3","Henry","Yes","Yes"
"22","10","Left_MAH00224.MP4","3026","Right_MAH00226.MP4","7383","1","19.87819",468.15106,"1.57653","5.13225","1410.53747","2.19176","34.10779","63.33601","30.20131","44.69809","-1409.50556","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7072","113.5554","20220522","10:42:04",NA,NA,NA,"81.3","Henry","Yes","Yes"
"22","11","Left_MAH00224.MP4","3106","Right_MAH00226.MP4","7463","1","19.90044",402.9894,"1.14571","3.16834","1269.27459","5.73471","11.40062","35.01948","-119.15043","-43.46061","-1262.92215","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7072","113.5554","20220522","10:42:04",NA,NA,NA,"81.3","Henry","Yes","Yes"
"22","12","Left_MAH00224.MP4","3256","Right_MAH00226.MP4","7613","1","19.94214",415.06815,"1.97335","1.41627","1657.12045","15.88748","11.10840","27.30679","-449.72887","59.40315","-1593.82038","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7072","113.5554","20220522","10:42:04",NA,NA,NA,"81.3","Henry","Yes","Yes"
"22","13","Left_MAH00224.MP4","3281","Right_MAH00226.MP4","7638","1","19.94910",363.63915,"3.52131","7.22769","2248.23043","21.19659","10.91472","6.11138","682.53799","441.51211","-2096.12715","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7072","113.5554","20220522","10:42:04",NA,NA,NA,"81.3","Henry","Yes","Yes"
"22","14","Left_MAH00224.MP4","3281","Right_MAH00226.MP4","7638","1","19.94910",376.28284,"2.95684","6.15108","1881.83881","8.16836","21.29490","20.28544","213.08111","161.51279","-1862.74726","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7072","113.5554","20220522","10:42:04",NA,NA,NA,"81.3","Henry","Yes","Yes"
"22","15","Left_MAH00224.MP4","3281","Right_MAH00226.MP4","7638","1","19.94910",474.31957,"1.77223","1.59987","1222.90522","15.98695","29.85889","15.16693","300.16061","-152.79083","-1175.60867","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7072","113.5554","20220522","10:42:04",NA,NA,NA,"81.3","Henry","Yes","Yes"
"22","16","Left_MAH00224.MP4","3281","Right_MAH00226.MP4","7638","1","19.94910",386.81283,"1.75364","3.94977","1596.11002","19.26155","4.62867","5.16329","-420.75237","-316.53979","-1506.76381","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7072","113.5554","20220522","10:42:04",NA,NA,NA,"81.3","Henry","Yes","Yes"
"22","17","Left_MAH00224.MP4","3335","Right_MAH00226.MP4","7692","1","19.96411",435.31685,"3.19608","7.56096","1714.87646","12.83368","26.69299","3.73900","-342.90441","-165.86139","-1672.03703","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7072","113.5554","20220522","10:42:04",NA,NA,NA,"81.3","Henry","Yes","Yes"
