"id","campaignid","sample","family","genus","species","length","range","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"2019-08_Ningaloo_stereo-BRUVs.3.01","2019-08_Ningaloo_stereo-BRUVs",3.01,"Mullidae","Parupeneus","heptacanthus",239.88641,4359.51715,-22.81314238,113.5207738,12082019,14:12:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.01","2019-08_Ningaloo_stereo-BRUVs",3.01,"Sparidae","Argyrops","spinifer",308.00478,2122.94963,-22.81314238,113.5207738,12082019,14:12:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.01","2019-08_Ningaloo_stereo-BRUVs",3.01,"Synodontidae","Saurida","undosquamis",403.58269,3255.67069,-22.81314238,113.5207738,12082019,14:12:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.01","2019-08_Ningaloo_stereo-BRUVs",3.01,"Synodontidae","Saurida","undosquamis",412.58119,3069.86139,-22.81314238,113.5207738,12082019,14:12:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.01","2019-08_Ningaloo_stereo-BRUVs",3.01,"Triakidae","Hemitriakis","falcata",729.55155,3476.28891,-22.81314238,113.5207738,12082019,14:12:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.01","2019-08_Ningaloo_stereo-BRUVs",3.01,"Triakidae","Mustelus","ravidus",665.06931,1653.61759,-22.81314238,113.5207738,12082019,14:12:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Balistidae","Abalistes","filamentosus",297.30543,1452.54857,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Carangidae","Carangoides","chrysophrys",458.26852,2664.53234,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Carangidae","Carangoides","chrysophrys",464.95007,3299.19743,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Carangidae","Decapterus","spp",193.00008,3508.89809,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Carangidae","Decapterus","spp",194.50997,3724.52246,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Carangidae","Decapterus","spp",219.1697,3494.89243,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Carangidae","Decapterus","spp",255.57911,3240.75677,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Carangidae","Decapterus","spp",223.15833,3380.42416,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Carangidae","Decapterus","spp",229.64894,3252.67425,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Carangidae","Decapterus","spp",213.55473,3199.67904,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Carangidae","Decapterus","spp",209.04155,3521.1906,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Carangidae","Decapterus","spp",236.52298,4161.49473,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Carangidae","Decapterus","spp",226.38835,3188.03944,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Carangidae","Decapterus","spp",123.05206,2889.68314,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Carangidae","Decapterus","spp",236.80697,3431.28278,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Carangidae","Decapterus","spp",223.44793,3736.74073,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Carangidae","Decapterus","spp",240.32542,3199.5404,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Carangidae","Decapterus","spp",247.55906,2942.45542,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Carangidae","Decapterus","spp",264.08975,3094.40985,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Carangidae","Decapterus","spp",235.01938,3101.92636,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Carangidae","Decapterus","spp",278.82377,3012.06285,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Carangidae","Decapterus","spp",235.17823,3953.5005,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Carangidae","Decapterus","spp",244.66793,3115.39606,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Carangidae","Decapterus","spp",241.33677,3643.80474,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Carangidae","Decapterus","spp",170.48016,3837.05478,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Carangidae","Decapterus","spp",225.16924,3540.26892,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Carangidae","Decapterus","spp",265.06562,3056.86847,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Carangidae","Decapterus","spp",220.52009,3239.21943,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Carangidae","Decapterus","spp",182.24455,3699.58545,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Carangidae","Decapterus","spp",224.4888,3269.83609,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Carangidae","Decapterus","spp",222.0945,3654.45824,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Carangidae","Decapterus","spp",199.07754,3593.27391,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Carangidae","Decapterus","spp",206.2787,3284.89828,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Carangidae","Decapterus","spp",195.98737,3110.12915,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Carangidae","Decapterus","spp",250.34563,3091.00703,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Carangidae","Decapterus","spp",226.5196,3279.22455,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Carangidae","Decapterus","spp",255.73042,3444.95574,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Carangidae","Decapterus","spp",231.61969,3312.16962,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Carangidae","Decapterus","spp",223.87851,3248.69656,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Carangidae","Decapterus","spp",217.23388,2957.80863,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Carangidae","Decapterus","spp",218.61627,3519.05555,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Carangidae","Decapterus","spp",233.0321,3445.69646,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Carangidae","Gnathanodon","speciosus",544.02308,2794.17688,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Haemulidae","Diagramma","pictum labiosum",526.29001,2835.4009,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Lethrinidae","Gymnocranius","grandoculis",368.53605,3102.07195,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Lethrinidae","Gymnocranius","grandoculis",329.50628,2563.77527,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Lethrinidae","Lethrinus","rubrioperculatus",293.73763,2021.53052,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Lethrinidae","Lethrinus","rubrioperculatus",294.40658,3008.19656,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Lethrinidae","Lethrinus","rubrioperculatus",310.28585,2398.2329,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Lutjanidae","Pristipomoides","multidens",372.17539,2983.43969,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Sparidae","Argyrops","spinifer",244.0952,2653.32411,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.03","2019-08_Ningaloo_stereo-BRUVs",3.03,"Sparidae","Argyrops","spinifer",261.71315,3823.61221,-22.80693423,113.5338398,12082019,14:00:00,"Ningaloo Marine Park","NA",3,"?","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.05","2019-08_Ningaloo_stereo-BRUVs",3.05,"Carangidae","Carangoides","chrysophrys",405.52126,3571.52654,-22.80532471,113.51626,12082019,14:21:00,"Ningaloo Marine Park","NA",3,"?","Todd Bond","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.05","2019-08_Ningaloo_stereo-BRUVs",3.05,"Carangidae","Decapterus","spp",213.14829,3911.07932,-22.80532471,113.51626,12082019,14:21:00,"Ningaloo Marine Park","NA",3,"?","Todd Bond","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.05","2019-08_Ningaloo_stereo-BRUVs",3.05,"Carangidae","Decapterus","spp",187.41406,4526.56717,-22.80532471,113.51626,12082019,14:21:00,"Ningaloo Marine Park","NA",3,"?","Todd Bond","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.05","2019-08_Ningaloo_stereo-BRUVs",3.05,"Carangidae","Decapterus","spp",208.78901,4601.57221,-22.80532471,113.51626,12082019,14:21:00,"Ningaloo Marine Park","NA",3,"?","Todd Bond","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.05","2019-08_Ningaloo_stereo-BRUVs",3.05,"Carangidae","Decapterus","spp",194.34007,4532.80632,-22.80532471,113.51626,12082019,14:21:00,"Ningaloo Marine Park","NA",3,"?","Todd Bond","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.05","2019-08_Ningaloo_stereo-BRUVs",3.05,"Carangidae","Decapterus","spp",152.67176,4110.61163,-22.80532471,113.51626,12082019,14:21:00,"Ningaloo Marine Park","NA",3,"?","Todd Bond","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.05","2019-08_Ningaloo_stereo-BRUVs",3.05,"Carangidae","Decapterus","spp",216.969,4067.1763,-22.80532471,113.51626,12082019,14:21:00,"Ningaloo Marine Park","NA",3,"?","Todd Bond","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.05","2019-08_Ningaloo_stereo-BRUVs",3.05,"Carangidae","Decapterus","spp",152.85377,4582.21767,-22.80532471,113.51626,12082019,14:21:00,"Ningaloo Marine Park","NA",3,"?","Todd Bond","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.05","2019-08_Ningaloo_stereo-BRUVs",3.05,"Carangidae","Decapterus","spp",195.25779,4385.34827,-22.80532471,113.51626,12082019,14:21:00,"Ningaloo Marine Park","NA",3,"?","Todd Bond","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.05","2019-08_Ningaloo_stereo-BRUVs",3.05,"Carangidae","Decapterus","spp",162.66999,4275.37149,-22.80532471,113.51626,12082019,14:21:00,"Ningaloo Marine Park","NA",3,"?","Todd Bond","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.05","2019-08_Ningaloo_stereo-BRUVs",3.05,"Carangidae","Decapterus","spp",189.76794,4824.8459,-22.80532471,113.51626,12082019,14:21:00,"Ningaloo Marine Park","NA",3,"?","Todd Bond","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.05","2019-08_Ningaloo_stereo-BRUVs",3.05,"Carangidae","Decapterus","spp",194.78151,4837.5134,-22.80532471,113.51626,12082019,14:21:00,"Ningaloo Marine Park","NA",3,"?","Todd Bond","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.05","2019-08_Ningaloo_stereo-BRUVs",3.05,"Carangidae","Decapterus","spp",106.67457,4683.16301,-22.80532471,113.51626,12082019,14:21:00,"Ningaloo Marine Park","NA",3,"?","Todd Bond","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.05","2019-08_Ningaloo_stereo-BRUVs",3.05,"Carangidae","Decapterus","spp",151.17031,4857.46068,-22.80532471,113.51626,12082019,14:21:00,"Ningaloo Marine Park","NA",3,"?","Todd Bond","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.05","2019-08_Ningaloo_stereo-BRUVs",3.05,"Carangidae","Decapterus","spp",246.64355,3361.92051,-22.80532471,113.51626,12082019,14:21:00,"Ningaloo Marine Park","NA",3,"?","Todd Bond","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.05","2019-08_Ningaloo_stereo-BRUVs",3.05,"Carangidae","Decapterus","spp",203.65082,4671.76543,-22.80532471,113.51626,12082019,14:21:00,"Ningaloo Marine Park","NA",3,"?","Todd Bond","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.05","2019-08_Ningaloo_stereo-BRUVs",3.05,"Carangidae","Decapterus","spp",114.60662,4980.58273,-22.80532471,113.51626,12082019,14:21:00,"Ningaloo Marine Park","NA",3,"?","Todd Bond","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.05","2019-08_Ningaloo_stereo-BRUVs",3.05,"Carangidae","Decapterus","spp",84.46592,2942.81016,-22.80532471,113.51626,12082019,14:21:00,"Ningaloo Marine Park","NA",3,"?","Todd Bond","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.05","2019-08_Ningaloo_stereo-BRUVs",3.05,"Labridae","Unknown","sp1",39.78383,1585.49703,-22.80532471,113.51626,12082019,14:21:00,"Ningaloo Marine Park","NA",3,"?","Todd Bond","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.05","2019-08_Ningaloo_stereo-BRUVs",3.05,"Lethrinidae","Gymnocranius","euanus",379.33673,1510.84061,-22.80532471,113.51626,12082019,14:21:00,"Ningaloo Marine Park","NA",3,"?","Todd Bond","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.05","2019-08_Ningaloo_stereo-BRUVs",3.05,"Lethrinidae","Gymnocranius","grandoculis",378.89802,2619.95338,-22.80532471,113.51626,12082019,14:21:00,"Ningaloo Marine Park","NA",3,"?","Todd Bond","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.05","2019-08_Ningaloo_stereo-BRUVs",3.05,"Lethrinidae","Gymnocranius","grandoculis",305.61439,1482.19729,-22.80532471,113.51626,12082019,14:21:00,"Ningaloo Marine Park","NA",3,"?","Todd Bond","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.05","2019-08_Ningaloo_stereo-BRUVs",3.05,"Lethrinidae","Gymnocranius","grandoculis",343.94883,2517.30736,-22.80532471,113.51626,12082019,14:21:00,"Ningaloo Marine Park","NA",3,"?","Todd Bond","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.05","2019-08_Ningaloo_stereo-BRUVs",3.05,"Lethrinidae","Lethrinus","miniatus",420.65198,1352.9689,-22.80532471,113.51626,12082019,14:21:00,"Ningaloo Marine Park","NA",3,"?","Todd Bond","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.05","2019-08_Ningaloo_stereo-BRUVs",3.05,"Lethrinidae","Lethrinus","miniatus",366.30944,1384.46787,-22.80532471,113.51626,12082019,14:21:00,"Ningaloo Marine Park","NA",3,"?","Todd Bond","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.05","2019-08_Ningaloo_stereo-BRUVs",3.05,"Lethrinidae","Lethrinus","miniatus",387.17377,1580.14062,-22.80532471,113.51626,12082019,14:21:00,"Ningaloo Marine Park","NA",3,"?","Todd Bond","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.05","2019-08_Ningaloo_stereo-BRUVs",3.05,"Lethrinidae","Lethrinus","rubrioperculatus",270.3738,2100.50773,-22.80532471,113.51626,12082019,14:21:00,"Ningaloo Marine Park","NA",3,"?","Todd Bond","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.05","2019-08_Ningaloo_stereo-BRUVs",3.05,"Lutjanidae","Pristipomoides","multidens",360.16609,3843.55256,-22.80532471,113.51626,12082019,14:21:00,"Ningaloo Marine Park","NA",3,"?","Todd Bond","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.05","2019-08_Ningaloo_stereo-BRUVs",3.05,"Lutjanidae","Pristipomoides","multidens",337.22798,1899.38899,-22.80532471,113.51626,12082019,14:21:00,"Ningaloo Marine Park","NA",3,"?","Todd Bond","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.05","2019-08_Ningaloo_stereo-BRUVs",3.05,"Lutjanidae","Pristipomoides","multidens",457.63311,2043.03284,-22.80532471,113.51626,12082019,14:21:00,"Ningaloo Marine Park","NA",3,"?","Todd Bond","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.05","2019-08_Ningaloo_stereo-BRUVs",3.05,"Lutjanidae","Pristipomoides","multidens",366.14404,3389.91698,-22.80532471,113.51626,12082019,14:21:00,"Ningaloo Marine Park","NA",3,"?","Todd Bond","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.05","2019-08_Ningaloo_stereo-BRUVs",3.05,"Lutjanidae","Pristipomoides","multidens",281.35597,2038.8253,-22.80532471,113.51626,12082019,14:21:00,"Ningaloo Marine Park","NA",3,"?","Todd Bond","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.05","2019-08_Ningaloo_stereo-BRUVs",3.05,"Lutjanidae","Pristipomoides","multidens",435.83553,2453.38691,-22.80532471,113.51626,12082019,14:21:00,"Ningaloo Marine Park","NA",3,"?","Todd Bond","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.05","2019-08_Ningaloo_stereo-BRUVs",3.05,"Lutjanidae","Pristipomoides","multidens",292.68127,1975.49248,-22.80532471,113.51626,12082019,14:21:00,"Ningaloo Marine Park","NA",3,"?","Todd Bond","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.05","2019-08_Ningaloo_stereo-BRUVs",3.05,"Lutjanidae","Pristipomoides","typus",316.57969,1937.32332,-22.80532471,113.51626,12082019,14:21:00,"Ningaloo Marine Park","NA",3,"?","Todd Bond","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.05","2019-08_Ningaloo_stereo-BRUVs",3.05,"Lutjanidae","Pristipomoides","typus",345.24869,1113.81389,-22.80532471,113.51626,12082019,14:21:00,"Ningaloo Marine Park","NA",3,"?","Todd Bond","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.05","2019-08_Ningaloo_stereo-BRUVs",3.05,"Pinguipedidae","Parapercis","sp10",69.97061,2754.81027,-22.80532471,113.51626,12082019,14:21:00,"Ningaloo Marine Park","NA",3,"?","Todd Bond","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.05","2019-08_Ningaloo_stereo-BRUVs",3.05,"Priacanthidae","Priacanthus","blochii",133.08677,1932.445,-22.80532471,113.51626,12082019,14:21:00,"Ningaloo Marine Park","NA",3,"?","Todd Bond","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.3.05","2019-08_Ningaloo_stereo-BRUVs",3.05,"Serranidae","Epinephelus","rivulatus",243.24897,1668.42122,-22.80532471,113.51626,12082019,14:21:00,"Ningaloo Marine Park","NA",3,"?","Todd Bond","Yes","Yes"
