X,Y,lon,lat,site,method,pointnum,dropcode,selected,ObjectId,GlobalID,CreationDate,Creator,EditDate,Editor,x2,y2
,,,,,,,PCBRUV7,,53,49e7fa4c-90da-4bea-99b6-3834521c1d85,8/28/2021 5:51:03 AM,MichaelBrooker_UWA,8/28/2021 5:51:03 AM,MichaelBrooker_UWA,113.5478383,-22.72655167
,,,,,,,PCBRUV14,,54,5d1c5c18-9d7f-4d8d-ad87-5138ee0532f4,8/28/2021 5:55:17 AM,MichaelBrooker_UWA,8/28/2021 5:55:17 AM,MichaelBrooker_UWA,113.5459883,-22.72516833
,,,,,,,PCPREF14,,55,4c6aeb4a-d932-4e2e-8369-9d84a54b6c52,8/29/2021 12:37:19 AM,MichaelBrooker_UWA,8/29/2021 12:37:19 AM,MichaelBrooker_UWA,113.5390517,-22.76568333
,,,,,,,PCPREF13,,56,c71dbb90-fc9e-42a8-8e2a-9fe1b1b5bc40,8/29/2021 12:42:38 AM,MichaelBrooker_UWA,8/29/2021 12:42:38 AM,MichaelBrooker_UWA,113.5345933,-22.76394333
,,,,,,,PCPREF17,,57,96fa84b0-2266-44d2-9a95-870eb0bfced0,8/29/2021 12:48:17 AM,MichaelBrooker_UWA,8/29/2021 12:48:17 AM,MichaelBrooker_UWA,113.5294833,-22.75621667
,,,,,,,PCPREF18,,58,e1a62a3c-0cbe-4b51-aaa4-e9e132553816,8/29/2021 12:51:59 AM,MichaelBrooker_UWA,8/29/2021 12:51:59 AM,MichaelBrooker_UWA,113.5301217,-22.75314667
,,,,,,,PCPREF3,,59,ef1ac2cf-7ca3-499c-ba52-01aa5ba084d6,8/29/2021 12:57:23 AM,MichaelBrooker_UWA,8/29/2021 12:57:23 AM,MichaelBrooker_UWA,113.5386267,-22.75118667
,,,,,,,PCBRUV12,,60,35523f99-7bad-4f6c-baa8-d592205bc629,8/29/2021 1:01:49 AM,MichaelBrooker_UWA,8/29/2021 1:01:49 AM,MichaelBrooker_UWA,113.5436417,-22.754785
,,,,,,,CAP1,,61,8b5cc838-e091-475f-8622-66577a2e4703,8/29/2021 1:06:20 AM,MichaelBrooker_UWA,8/29/2021 1:06:20 AM,MichaelBrooker_UWA,113.5400133,-22.759825
,,,,,,,CAP2,,62,84de2242-fb4e-416b-bba1-6250e0a11e5a,8/29/2021 1:12:05 AM,MichaelBrooker_UWA,8/29/2021 1:12:05 AM,MichaelBrooker_UWA,113.5438533,-22.76211333
,,,,,,,PCBRUV2,,63,02e5ecf1-a1b6-412f-ad51-635675cd608f,8/29/2021 2:58:37 AM,MichaelBrooker_UWA,8/29/2021 2:58:37 AM,MichaelBrooker_UWA,113.54624,-22.72287167
,,,,,,,PCBRUV3,,64,c4fc2c1f-32a6-4cf6-86df-d12f26034fb1,8/29/2021 3:14:34 AM,MichaelBrooker_UWA,8/29/2021 3:14:34 AM,MichaelBrooker_UWA,113.550565,-22.72179167
,,,,,,,PCPREF6,,65,4575794a-ecdb-4b7f-ab76-df59f50c200c,8/29/2021 3:34:27 AM,MichaelBrooker_UWA,8/29/2021 3:34:27 AM,MichaelBrooker_UWA,113.5528617,-22.71718167
,,,,,,,PCBRUV29,,66,818ff329-c0f0-4546-9955-4c50080f77e6,8/29/2021 3:40:29 AM,MichaelBrooker_UWA,8/29/2021 3:40:29 AM,MichaelBrooker_UWA,113.5535283,-22.71275667
,,,,,,,PCBRUV13,,67,44148eca-297a-4cda-a797-99daf75186fc,8/29/2021 3:44:58 AM,MichaelBrooker_UWA,8/29/2021 3:44:58 AM,MichaelBrooker_UWA,113.552735,-22.70943333
,,,,,,,PCBRUV19,,68,58cc473a-9110-4b27-b064-81c94818d9bb,8/29/2021 3:47:29 AM,MichaelBrooker_UWA,8/29/2021 3:47:29 AM,MichaelBrooker_UWA,113.55441,-22.71034
,,,,,,,PCBRUV16,,69,2f9238eb-1ea6-4e2a-a360-d516bda3e42d,8/29/2021 3:52:09 AM,MichaelBrooker_UWA,8/29/2021 3:52:09 AM,MichaelBrooker_UWA,113.5589117,-22.705965
,,,,,,,PCBRUV21,,70,d38aee7f-bf55-4ae1-ae95-31b30dcaf19b,8/29/2021 5:08:45 AM,MichaelBrooker_UWA,8/29/2021 5:08:45 AM,MichaelBrooker_UWA,113.5565217,-22.70195333
,,,,,,,PCPREF1,,71,b2d323fb-1ffa-45c6-93dd-3b169f7ac044,8/29/2021 5:12:56 AM,MichaelBrooker_UWA,8/29/2021 5:12:56 AM,MichaelBrooker_UWA,113.55911,-22.69910833
,,,,,,,PCBRUV6,,72,04653a31-c06b-4fc9-8183-3cd0290ec0d4,8/29/2021 5:20:04 AM,MichaelBrooker_UWA,8/29/2021 5:20:04 AM,MichaelBrooker_UWA,113.55747,-22.69985167
,,,,,,,PCPREF11,,73,6ff4de0f-7203-4c69-b782-b1273641c066,8/29/2021 5:24:21 AM,MichaelBrooker_UWA,8/29/2021 5:24:21 AM,MichaelBrooker_UWA,113.5593017,-22.69578333
,,,,,,,PCBRUV4,,74,05c1c1dd-b127-4031-a57c-9fc45782b7f8,8/29/2021 5:28:47 AM,MichaelBrooker_UWA,8/29/2021 5:28:47 AM,MichaelBrooker_UWA,113.55714,-22.69334167
,,,,,,,PCPREF7,,75,38847d6a-beea-4639-8bfc-b6a0d530828c,8/29/2021 6:40:36 AM,MichaelBrooker_UWA,8/29/2021 6:40:36 AM,MichaelBrooker_UWA,113.56089,-22.69061667
,,,,,,,PCBRUV9,,76,29555ef6-307b-4e79-b505-e79f83ae7b74,8/29/2021 6:45:51 AM,MichaelBrooker_UWA,8/29/2021 6:45:51 AM,MichaelBrooker_UWA,113.56053,-22.68672
,,,,,,,PCPREF8,,77,abca9ccb-ba4b-45a1-b889-3ca24cdefc23,8/29/2021 6:50:18 AM,MichaelBrooker_UWA,8/29/2021 6:50:18 AM,MichaelBrooker_UWA,113.5634333,-22.68385833
,,,,,,,PCPREF9,,78,a78041f6-4c09-46ef-b4bb-d0ed36ae38ac,8/29/2021 6:55:39 AM,MichaelBrooker_UWA,8/29/2021 6:55:39 AM,MichaelBrooker_UWA,113.5651267,-22.67747833
,,,,,,,PCPREF10,,79,213736af-e0db-4443-8919-e9146f15ab87,8/29/2021 6:59:36 AM,MichaelBrooker_UWA,8/29/2021 6:59:36 AM,MichaelBrooker_UWA,113.5662267,-22.674075
