X,Y,lon,lat,site,method,pointnum,dropcode,selected,ObjectId,GlobalID,CreationDate,Creator,EditDate,Editor,x2,y2
,,,,,,,PCSB19,,66,2e67ec36-e0a3-42ed-b3c3-1fe80715c6a7,9/09/2021 3:58,MichaelBrooker_UWA,9/09/2021 3:58,MichaelBrooker_UWA,113.5594333,-22.69996167
,,,,,,,PCSB34,,67,00f4337a-7823-457c-ba67-d41b914962f5,9/09/2021 4:54,MichaelBrooker_UWA,9/09/2021 4:54,MichaelBrooker_UWA,113.557025,-22.70328333
,,,,,,,PCSB38,,68,0fb36d18-cd34-44d9-a4e9-9fc46dfaffa4,9/09/2021 5:17,MichaelBrooker_UWA,9/09/2021 5:17,MichaelBrooker_UWA,113.5542133,-22.705845
,,,,,,,PCSB8,,69,af8feb05-ef5e-4157-9860-35e008befd24,9/09/2021 5:27,MichaelBrooker_UWA,9/09/2021 5:27,MichaelBrooker_UWA,113.555525,-22.70638833
,,,,,,,PCSB29,,70,8e8c9ba9-fbd2-4814-b8db-17e844d5abec,9/09/2021 5:37,MichaelBrooker_UWA,9/09/2021 5:37,MichaelBrooker_UWA,113.5576083,-22.70522333
,,,,,,,PCSB31,,71,2fe8fc36-24ef-4bba-9a60-592f02f65a7e,9/09/2021 5:50,MichaelBrooker_UWA,9/09/2021 5:50,MichaelBrooker_UWA,113.555365,-22.71116167
,,,,,,,PCSB44,,72,c1644ba2-9330-48fe-b769-9853dac2057e,9/09/2021 6:00,MichaelBrooker_UWA,9/09/2021 6:00,MichaelBrooker_UWA,113.5532217,-22.71224
,,,,,,,PCSB33,,73,2f2d76e0-7dd3-4ef6-b379-5c217b10744a,9/09/2021 6:10,MichaelBrooker_UWA,9/09/2021 6:10,MichaelBrooker_UWA,113.553075,-22.71535167
,,,,,,,PCSBP6,,74,bfc66968-9a06-4560-89ed-c7fce755b81b,9/09/2021 6:20,MichaelBrooker_UWA,9/09/2021 6:20,MichaelBrooker_UWA,113.5528333,-22.71713667
,,,,,,,PCSB9,,75,f720c0aa-d102-4372-8aa4-4bfad0582b10,9/09/2021 6:29,MichaelBrooker_UWA,9/09/2021 6:29,MichaelBrooker_UWA,113.5519233,-22.71867167
